Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_28_37,VSS,Metal1,31.3120,125.9880,0.000053
FILLER_28_34,VSS,Metal1,26.0400,125.4400,0.000050
FILLER_28_18,VSS,Metal1,20.6720,125.9880,0.000050
FILLER_27_325,VSS,Metal1,189.0000,125.4400,0.000044
FILLER_27_323,VSS,Metal1,188.1600,125.4400,0.000044
FILLER_27_319,VSS,Metal1,186.1000,125.0910,0.000044
FILLER_27_302,VSS,Metal1,176.1200,125.4400,0.000044
FILLER_27_298,VSS,Metal1,174.3400,125.0910,0.000044
FILLER_27_282,VSS,Metal1,168.5120,124.8920,0.000047
FILLER_27_278,VSS,Metal1,162.9600,125.4400,0.000048
FILLER_27_270,VSS,Metal1,159.6530,124.9780,0.000048
FILLER_27_254,VSS,Metal1,152.8320,124.8920,0.000050
FILLER_27_223,VSS,Metal1,132.1600,125.4400,0.000054
FILLER_27_208,VSS,Metal1,123.7600,125.4400,0.000055
FILLER_27_192,VSS,Metal1,118.1120,124.8920,0.000055
FILLER_27_139,VSS,Metal1,84.8400,125.4400,0.000062
FILLER_27_130,VSS,Metal1,79.8000,125.4400,0.000061
FILLER_27_128,VSS,Metal1,78.9600,125.4400,0.000061
FILLER_27_124,VSS,Metal1,76.9000,125.0910,0.000061
FILLER_27_116,VSS,Metal1,73.4130,124.9780,0.000060
FILLER_27_109,VSS,Metal1,68.3200,125.4400,0.000059
FILLER_27_101,VSS,Metal1,65.0130,124.9780,0.000055
FILLER_27_85,VSS,Metal1,58.1920,124.8920,0.000055
FILLER_27_78,VSS,Metal1,50.6800,125.4400,0.000054
FILLER_27_76,VSS,Metal1,49.8400,125.4400,0.000054
FILLER_27_72,VSS,Metal1,47.7800,125.0910,0.000054
FILLER_27_33,VSS,Metal1,25.4800,125.4400,0.000050
FILLER_27_31,VSS,Metal1,24.6400,125.4400,0.000050
FILLER_27_2,VSS,Metal1,8.1200,125.4400,0.000051
FILLER_26_325,VSS,Metal1,189.0000,117.6000,0.000026
FILLER_26_317,VSS,Metal1,185.9730,118.0615,0.000026
FILLER_26_297,VSS,Metal1,173.6000,117.6000,0.000028
FILLER_26_267,VSS,Metal1,156.5200,117.6000,0.000029
FILLER_26_265,VSS,Metal1,155.6800,117.6000,0.000029
FILLER_26_261,VSS,Metal1,153.6200,117.9485,0.000029
FILLER_26_208,VSS,Metal1,123.4800,117.6000,0.000030
FILLER_26_206,VSS,Metal1,122.6400,117.6000,0.000030
FILLER_26_173,VSS,Metal1,104.1600,117.6000,0.000030
FILLER_26_169,VSS,Metal1,102.1000,117.9485,0.000030
FILLER_26_153,VSS,Metal1,92.6800,117.6000,0.000031
FILLER_26_149,VSS,Metal1,90.9000,117.9485,0.000031
FILLER_26_141,VSS,Metal1,87.4130,118.0615,0.000031
FILLER_26_103,VSS,Metal1,64.9600,117.6000,0.000032
FILLER_26_95,VSS,Metal1,61.6530,118.0615,0.000032
FILLER_26_63,VSS,Metal1,50.2840,118.1975,0.000031
FILLER_26_49,VSS,Metal1,34.4400,117.6000,0.000030
FILLER_26_45,VSS,Metal1,32.6600,117.9485,0.000030
FILLER_26_37,VSS,Metal1,29.1730,118.0615,0.000030
FILLER_26_34,VSS,Metal1,26.0400,117.6000,0.000029
FILLER_25_296,VSS,Metal1,172.7600,117.6000,0.000028
FILLER_25_294,VSS,Metal1,171.9200,117.6000,0.000028
FILLER_25_290,VSS,Metal1,169.8600,117.2510,0.000028
FILLER_25_282,VSS,Metal1,166.3730,117.1380,0.000028
FILLER_25_278,VSS,Metal1,162.9600,117.6000,0.000028
FILLER_25_274,VSS,Metal1,160.9000,117.2510,0.000028
FILLER_25_239,VSS,Metal1,140.8400,117.6000,0.000030
FILLER_25_223,VSS,Metal1,135.4720,117.0520,0.000030
FILLER_25_214,VSS,Metal1,126.8400,117.6000,0.000030
FILLER_25_212,VSS,Metal1,126.0000,117.6000,0.000030
FILLER_25_209,VSS,Metal1,124.0400,117.6000,0.000030
FILLER_25_201,VSS,Metal1,121.0130,117.1380,0.000030
FILLER_25_185,VSS,Metal1,114.1920,117.0520,0.000030
FILLER_25_154,VSS,Metal1,93.5200,117.6000,0.000030
FILLER_25_150,VSS,Metal1,91.4600,117.2510,0.000031
FILLER_25_142,VSS,Metal1,87.9730,117.1380,0.000031
FILLER_25_136,VSS,Metal1,83.6200,117.2510,0.000032
FILLER_25_128,VSS,Metal1,80.1330,117.1380,0.000032
FILLER_25_112,VSS,Metal1,73.3120,117.0520,0.000032
FILLER_25_97,VSS,Metal1,61.6000,117.6000,0.000032
FILLER_25_93,VSS,Metal1,59.5400,117.2510,0.000031
FILLER_25_72,VSS,Metal1,47.3200,117.6000,0.000031
FILLER_25_68,VSS,Metal1,45.3600,117.6000,0.000031
FILLER_25_64,VSS,Metal1,43.3000,117.2510,0.000031
FILLER_25_52,VSS,Metal1,36.1200,117.6000,0.000030
FILLER_25_36,VSS,Metal1,30.7520,117.0520,0.000030
FILLER_24_325,VSS,Metal1,189.0000,109.7600,0.000036
FILLER_24_317,VSS,Metal1,185.9730,110.2215,0.000036
FILLER_24_314,VSS,Metal1,182.8400,109.7600,0.000036
FILLER_24_303,VSS,Metal1,176.6800,109.7600,0.000040
FILLER_24_295,VSS,Metal1,173.6530,110.2215,0.000040
FILLER_24_279,VSS,Metal1,166.8320,110.3080,0.000041
FILLER_24_247,VSS,Metal1,153.3240,110.3575,0.000043
FILLER_24_241,VSS,Metal1,142.4200,110.1085,0.000043
FILLER_24_177,VSS,Metal1,123.0445,110.3975,0.000043
FILLER_24_174,VSS,Metal1,104.4400,109.7600,0.000045
FILLER_24_141,VSS,Metal1,86.4200,110.1085,0.000047
FILLER_24_133,VSS,Metal1,82.9330,110.2215,0.000050
FILLER_24_117,VSS,Metal1,76.1120,110.3080,0.000050
FILLER_24_111,VSS,Metal1,69.1600,109.7600,0.000050
FILLER_24_107,VSS,Metal1,67.3800,110.1085,0.000050
FILLER_24_94,VSS,Metal1,59.9200,109.7600,0.000052
FILLER_24_43,VSS,Metal1,31.0800,109.7600,0.000052
FILLER_24_41,VSS,Metal1,30.2400,109.7600,0.000052
FILLER_24_37,VSS,Metal1,28.1800,110.1085,0.000052
FILLER_24_34,VSS,Metal1,26.0400,109.7600,0.000050
FILLER_24_26,VSS,Metal1,23.0130,110.2215,0.000050
FILLER_23_324,VSS,Metal1,188.7200,109.7600,0.000036
FILLER_23_308,VSS,Metal1,183.0720,109.2120,0.000036
FILLER_23_303,VSS,Metal1,176.6800,109.7600,0.000040
FILLER_23_301,VSS,Metal1,175.8400,109.7600,0.000040
FILLER_23_297,VSS,Metal1,173.7800,109.4110,0.000040
FILLER_23_276,VSS,Metal1,162.0200,109.4110,0.000043
FILLER_23_212,VSS,Metal1,142.6445,109.1220,0.000043
FILLER_23_209,VSS,Metal1,124.0400,109.7600,0.000043
FILLER_23_207,VSS,Metal1,123.2000,109.7600,0.000043
FILLER_23_203,VSS,Metal1,121.1400,109.4110,0.000043
FILLER_23_195,VSS,Metal1,116.4800,109.7600,0.000043
FILLER_23_191,VSS,Metal1,114.4200,109.4110,0.000043
FILLER_23_175,VSS,Metal1,108.5920,109.2120,0.000043
FILLER_23_158,VSS,Metal1,95.7600,109.7600,0.000046
FILLER_23_142,VSS,Metal1,86.5200,109.7600,0.000047
FILLER_23_104,VSS,Metal1,65.5200,109.7600,0.000051
FILLER_23_90,VSS,Metal1,57.4000,109.7600,0.000052
FILLER_23_80,VSS,Metal1,52.0800,109.7600,0.000052
FILLER_23_72,VSS,Metal1,48.7730,109.2980,0.000052
FILLER_22_325,VSS,Metal1,189.0000,101.9200,0.000061
FILLER_22_317,VSS,Metal1,185.9730,102.3815,0.000061
FILLER_22_311,VSS,Metal1,181.6200,102.2685,0.000061
FILLER_22_272,VSS,Metal1,159.3200,101.9200,0.000061
FILLER_22_270,VSS,Metal1,158.4800,101.9200,0.000064
FILLER_22_266,VSS,Metal1,156.4200,102.2685,0.000065
FILLER_22_258,VSS,Metal1,152.9330,102.3815,0.000065
FILLER_22_251,VSS,Metal1,147.5600,101.9200,0.000065
FILLER_22_247,VSS,Metal1,145.7800,102.2685,0.000065
FILLER_22_235,VSS,Metal1,138.8800,101.9200,0.000066
FILLER_22_227,VSS,Metal1,135.5730,102.3815,0.000067
FILLER_22_211,VSS,Metal1,128.7520,102.4680,0.000069
FILLER_22_197,VSS,Metal1,117.3200,101.9200,0.000079
FILLER_22_195,VSS,Metal1,116.4800,101.9200,0.000079
FILLER_22_181,VSS,Metal1,108.6400,101.9200,0.000093
FILLER_22_177,VSS,Metal1,106.5800,102.2685,0.000093
FILLER_22_173,VSS,Metal1,104.1600,101.9200,0.000096
FILLER_22_115,VSS,Metal1,72.8530,102.3815,0.000094
FILLER_22_101,VSS,Metal1,64.0200,102.2685,0.000092
FILLER_22_93,VSS,Metal1,60.5330,102.3815,0.000091
FILLER_22_81,VSS,Metal1,52.6400,101.9200,0.000091
FILLER_22_77,VSS,Metal1,50.5800,102.2685,0.000091
FILLER_22_67,VSS,Metal1,44.8000,101.9200,0.000087
FILLER_22_49,VSS,Metal1,34.4400,101.9200,0.000085
FILLER_22_45,VSS,Metal1,32.6600,102.2685,0.000085
FILLER_22_37,VSS,Metal1,29.1730,102.3815,0.000085
FILLER_22_18,VSS,Metal1,17.0800,101.9200,0.000071
FILLER_21_296,VSS,Metal1,172.7600,101.9200,0.000061
FILLER_21_294,VSS,Metal1,171.9200,101.9200,0.000061
FILLER_21_290,VSS,Metal1,169.8600,101.5710,0.000061
FILLER_21_282,VSS,Metal1,166.3730,101.4580,0.000061
FILLER_21_279,VSS,Metal1,163.2400,101.9200,0.000061
FILLER_21_271,VSS,Metal1,160.2130,101.4580,0.000061
FILLER_21_228,VSS,Metal1,134.6800,101.9200,0.000067
FILLER_21_220,VSS,Metal1,131.6530,101.4580,0.000069
FILLER_21_209,VSS,Metal1,124.0400,101.9200,0.000073
FILLER_21_205,VSS,Metal1,122.2600,101.5710,0.000073
FILLER_21_188,VSS,Metal1,112.2800,101.9200,0.000089
FILLER_21_184,VSS,Metal1,110.5000,101.5710,0.000089
FILLER_21_178,VSS,Metal1,106.9600,101.9200,0.000093
FILLER_21_174,VSS,Metal1,104.9000,101.5710,0.000094
FILLER_21_142,VSS,Metal1,94.5240,101.3220,0.000096
FILLER_21_128,VSS,Metal1,79.1400,101.5710,0.000096
FILLER_21_120,VSS,Metal1,75.6530,101.4580,0.000094
FILLER_21_104,VSS,Metal1,68.8320,101.3720,0.000094
FILLER_21_72,VSS,Metal1,55.3240,101.3220,0.000091
FILLER_21_68,VSS,Metal1,45.3600,101.9200,0.000087
FILLER_21_56,VSS,Metal1,38.6400,101.9200,0.000087
FILLER_21_40,VSS,Metal1,32.9920,101.3720,0.000085
FILLER_21_2,VSS,Metal1,8.5800,101.5710,0.000071
FILLER_20_325,VSS,Metal1,189.0000,94.0800,0.000022
FILLER_20_317,VSS,Metal1,185.9730,94.5415,0.000022
FILLER_20_314,VSS,Metal1,182.8400,94.0800,0.000022
FILLER_20_312,VSS,Metal1,182.0000,94.0800,0.000022
FILLER_20_308,VSS,Metal1,179.9400,94.4285,0.000022
FILLER_20_298,VSS,Metal1,173.8800,94.0800,0.000023
FILLER_20_296,VSS,Metal1,173.0400,94.0800,0.000024
FILLER_20_292,VSS,Metal1,170.9800,94.4285,0.000024
FILLER_20_261,VSS,Metal1,153.4400,94.0800,0.000030
FILLER_20_253,VSS,Metal1,150.1330,94.5415,0.000030
FILLER_20_243,VSS,Metal1,143.3600,94.0800,0.000030
FILLER_20_231,VSS,Metal1,136.8200,94.4285,0.000030
FILLER_20_223,VSS,Metal1,133.3330,94.5415,0.000030
FILLER_20_199,VSS,Metal1,118.4400,94.0800,0.000030
FILLER_20_197,VSS,Metal1,117.6000,94.0800,0.000031
FILLER_20_191,VSS,Metal1,113.9600,94.0800,0.000031
FILLER_20_189,VSS,Metal1,113.1200,94.0800,0.000031
FILLER_20_185,VSS,Metal1,111.0600,94.4285,0.000031
FILLER_20_177,VSS,Metal1,107.5730,94.5415,0.000031
FILLER_20_115,VSS,Metal1,72.8530,94.5415,0.000030
FILLER_20_104,VSS,Metal1,65.2400,94.0800,0.000030
FILLER_20_102,VSS,Metal1,64.4000,94.0800,0.000030
FILLER_20_70,VSS,Metal1,54.2040,94.6775,0.000030
FILLER_20_61,VSS,Metal1,41.1600,94.0800,0.000029
FILLER_20_53,VSS,Metal1,38.1330,94.5415,0.000029
FILLER_20_37,VSS,Metal1,31.3120,94.6280,0.000028
FILLER_20_34,VSS,Metal1,26.0400,94.0800,0.000028
FILLER_20_32,VSS,Metal1,25.2000,94.0800,0.000028
FILLER_20_28,VSS,Metal1,23.1400,94.4285,0.000028
FILLER_20_18,VSS,Metal1,17.3600,94.0800,0.000030
FILLER_19_325,VSS,Metal1,189.0000,94.0800,0.000022
FILLER_19_309,VSS,Metal1,183.6320,93.5320,0.000022
FILLER_19_302,VSS,Metal1,176.4000,94.0800,0.000023
FILLER_19_298,VSS,Metal1,174.3400,93.7310,0.000023
FILLER_19_282,VSS,Metal1,168.5120,93.5320,0.000024
FILLER_19_264,VSS,Metal1,154.8400,94.0800,0.000030
FILLER_19_262,VSS,Metal1,154.0000,94.0800,0.000030
FILLER_19_212,VSS,Metal1,129.3120,93.5320,0.000030
FILLER_19_209,VSS,Metal1,124.0400,94.0800,0.000030
FILLER_19_207,VSS,Metal1,123.2000,94.0800,0.000030
FILLER_19_198,VSS,Metal1,117.8800,94.0800,0.000031
FILLER_19_194,VSS,Metal1,116.1000,93.7310,0.000031
FILLER_19_178,VSS,Metal1,110.2720,93.5320,0.000031
FILLER_19_158,VSS,Metal1,95.9400,93.7310,0.000032
FILLER_19_150,VSS,Metal1,92.4530,93.6180,0.000032
FILLER_19_142,VSS,Metal1,86.9800,93.7310,0.000032
FILLER_19_120,VSS,Metal1,74.4800,94.0800,0.000030
FILLER_19_88,VSS,Metal1,64.2840,93.4820,0.000030
FILLER_19_74,VSS,Metal1,48.4400,94.0800,0.000030
FILLER_19_72,VSS,Metal1,47.6000,94.0800,0.000030
FILLER_19_69,VSS,Metal1,45.6400,94.0800,0.000029
FILLER_19_53,VSS,Metal1,40.2720,93.5320,0.000029
FILLER_19_21,VSS,Metal1,26.7640,93.4820,0.000028
FILLER_19_8,VSS,Metal1,11.4800,94.0800,0.000030
FILLER_19_6,VSS,Metal1,10.6400,94.0800,0.000030
FILLER_19_2,VSS,Metal1,8.5800,93.7310,0.000030
FILLER_18_325,VSS,Metal1,189.0000,86.2400,0.000034
FILLER_18_317,VSS,Metal1,185.9730,86.7015,0.000034
FILLER_18_313,VSS,Metal1,182.5600,86.2400,0.000034
FILLER_18_307,VSS,Metal1,178.9200,86.2400,0.000034
FILLER_18_303,VSS,Metal1,177.1400,86.5885,0.000034
FILLER_18_295,VSS,Metal1,173.6530,86.7015,0.000035
FILLER_18_279,VSS,Metal1,166.8320,86.7880,0.000037
FILLER_18_247,VSS,Metal1,153.3240,86.8375,0.000039
FILLER_18_241,VSS,Metal1,142.4200,86.5885,0.000039
FILLER_18_177,VSS,Metal1,123.0445,86.8775,0.000039
FILLER_18_173,VSS,Metal1,104.1600,86.2400,0.000042
FILLER_18_169,VSS,Metal1,102.1000,86.5885,0.000042
FILLER_18_134,VSS,Metal1,82.0400,86.2400,0.000050
FILLER_18_132,VSS,Metal1,81.2000,86.2400,0.000050
FILLER_18_128,VSS,Metal1,79.1400,86.5885,0.000050
FILLER_18_120,VSS,Metal1,75.6530,86.7015,0.000051
FILLER_18_107,VSS,Metal1,68.3730,86.7015,0.000051
FILLER_18_92,VSS,Metal1,59.9730,86.7015,0.000051
FILLER_18_74,VSS,Metal1,48.4400,86.2400,0.000051
FILLER_18_72,VSS,Metal1,47.6000,86.2400,0.000051
FILLER_18_68,VSS,Metal1,45.5400,86.5885,0.000050
FILLER_18_60,VSS,Metal1,42.0530,86.7015,0.000050
FILLER_18_49,VSS,Metal1,34.4400,86.2400,0.000050
FILLER_18_45,VSS,Metal1,32.6600,86.5885,0.000050
FILLER_18_37,VSS,Metal1,29.1730,86.7015,0.000050
FILLER_18_34,VSS,Metal1,26.0400,86.2400,0.000048
FILLER_18_26,VSS,Metal1,23.0130,86.7015,0.000048
FILLER_17_325,VSS,Metal1,189.0000,86.2400,0.000034
FILLER_17_294,VSS,Metal1,171.9200,86.2400,0.000037
FILLER_17_290,VSS,Metal1,169.8600,85.8910,0.000037
FILLER_17_282,VSS,Metal1,166.3730,85.7780,0.000037
FILLER_17_264,VSS,Metal1,158.4320,85.6920,0.000039
FILLER_17_228,VSS,Metal1,134.9600,86.2400,0.000039
FILLER_17_212,VSS,Metal1,129.3120,85.6920,0.000039
FILLER_17_170,VSS,Metal1,102.4800,86.2400,0.000042
FILLER_17_166,VSS,Metal1,100.4200,85.8910,0.000043
FILLER_17_158,VSS,Metal1,96.9330,85.7780,0.000049
FILLER_17_142,VSS,Metal1,90.1120,85.6920,0.000049
FILLER_17_138,VSS,Metal1,84.5600,86.2400,0.000049
FILLER_17_130,VSS,Metal1,81.2530,85.7780,0.000050
FILLER_17_114,VSS,Metal1,74.4320,85.6920,0.000051
FILLER_17_76,VSS,Metal1,49.8400,86.2400,0.000051
FILLER_17_72,VSS,Metal1,47.7800,85.8910,0.000051
FILLER_16_325,VSS,Metal1,189.0000,78.4000,0.000014
FILLER_16_317,VSS,Metal1,185.9730,78.8615,0.000014
FILLER_16_314,VSS,Metal1,182.8400,78.4000,0.000014
FILLER_16_312,VSS,Metal1,182.0000,78.4000,0.000014
FILLER_16_296,VSS,Metal1,173.0400,78.4000,0.000014
FILLER_16_292,VSS,Metal1,170.9800,78.7485,0.000015
FILLER_16_261,VSS,Metal1,153.4400,78.4000,0.000019
FILLER_16_253,VSS,Metal1,150.1330,78.8615,0.000019
FILLER_16_244,VSS,Metal1,143.6400,78.4000,0.000019
FILLER_16_242,VSS,Metal1,142.8000,78.4000,0.000020
FILLER_16_238,VSS,Metal1,140.7400,78.7485,0.000020
FILLER_16_229,VSS,Metal1,135.2400,78.4000,0.000020
FILLER_16_227,VSS,Metal1,134.4000,78.4000,0.000020
FILLER_16_223,VSS,Metal1,132.3400,78.7485,0.000020
FILLER_16_215,VSS,Metal1,128.8530,78.8615,0.000020
FILLER_16_190,VSS,Metal1,113.6800,78.4000,0.000022
FILLER_16_177,VSS,Metal1,106.1200,78.4000,0.000022
FILLER_16_169,VSS,Metal1,101.6400,78.4000,0.000023
FILLER_16_167,VSS,Metal1,100.8000,78.4000,0.000023
FILLER_16_163,VSS,Metal1,98.7400,78.7485,0.000023
FILLER_16_155,VSS,Metal1,95.2530,78.8615,0.000023
FILLER_16_139,VSS,Metal1,88.4320,78.9480,0.000023
FILLER_16_107,VSS,Metal1,74.9240,78.9975,0.000024
FILLER_16_104,VSS,Metal1,65.2400,78.4000,0.000024
FILLER_16_102,VSS,Metal1,64.4000,78.4000,0.000024
FILLER_16_98,VSS,Metal1,62.3400,78.7485,0.000024
FILLER_16_90,VSS,Metal1,58.8530,78.8615,0.000025
FILLER_16_74,VSS,Metal1,52.0320,78.9480,0.000025
FILLER_16_51,VSS,Metal1,35.5600,78.4000,0.000025
FILLER_16_49,VSS,Metal1,34.7200,78.4000,0.000025
FILLER_16_45,VSS,Metal1,32.6600,78.7485,0.000025
FILLER_16_37,VSS,Metal1,29.1730,78.8615,0.000025
FILLER_16_33,VSS,Metal1,25.7600,78.4000,0.000025
FILLER_16_24,VSS,Metal1,20.4400,78.4000,0.000025
FILLER_15_325,VSS,Metal1,189.0000,78.4000,0.000014
FILLER_15_323,VSS,Metal1,188.1600,78.4000,0.000014
FILLER_15_290,VSS,Metal1,169.8600,78.0510,0.000015
FILLER_15_282,VSS,Metal1,166.3730,77.9380,0.000016
FILLER_15_264,VSS,Metal1,154.8400,78.4000,0.000019
FILLER_15_260,VSS,Metal1,153.0600,78.0510,0.000019
FILLER_15_244,VSS,Metal1,147.2320,77.8520,0.000019
FILLER_15_212,VSS,Metal1,133.7240,77.8020,0.000020
FILLER_15_189,VSS,Metal1,112.8400,78.4000,0.000022
FILLER_15_187,VSS,Metal1,112.0000,78.4000,0.000022
FILLER_15_183,VSS,Metal1,109.9400,78.0510,0.000022
FILLER_15_170,VSS,Metal1,102.2000,78.4000,0.000022
FILLER_15_166,VSS,Metal1,100.4200,78.0510,0.000023
FILLER_15_158,VSS,Metal1,96.9330,77.9380,0.000023
FILLER_15_142,VSS,Metal1,90.1120,77.8520,0.000023
FILLER_15_139,VSS,Metal1,84.8400,78.4000,0.000023
FILLER_15_137,VSS,Metal1,84.0000,78.4000,0.000024
FILLER_15_129,VSS,Metal1,80.6930,77.9380,0.000024
FILLER_15_121,VSS,Metal1,75.2200,78.0510,0.000024
FILLER_15_105,VSS,Metal1,65.8000,78.4000,0.000024
FILLER_15_99,VSS,Metal1,62.4400,78.4000,0.000024
FILLER_15_97,VSS,Metal1,61.6000,78.4000,0.000025
FILLER_15_93,VSS,Metal1,59.5400,78.0510,0.000025
FILLER_15_85,VSS,Metal1,56.0530,77.9380,0.000025
FILLER_15_76,VSS,Metal1,49.8400,78.4000,0.000025
FILLER_15_72,VSS,Metal1,47.7800,78.0510,0.000025
FILLER_15_69,VSS,Metal1,45.6400,78.4000,0.000025
FILLER_15_65,VSS,Metal1,43.8600,78.0510,0.000025
FILLER_15_57,VSS,Metal1,40.3730,77.9380,0.000025
FILLER_15_41,VSS,Metal1,33.5520,77.8520,0.000025
FILLER_15_6,VSS,Metal1,10.3600,78.4000,0.000025
FILLER_15_2,VSS,Metal1,8.5800,78.0510,0.000025
FILLER_14_325,VSS,Metal1,189.0000,70.5600,0.000020
FILLER_14_317,VSS,Metal1,185.9730,71.0215,0.000020
FILLER_14_314,VSS,Metal1,182.8400,70.5600,0.000020
FILLER_14_312,VSS,Metal1,182.0000,70.5600,0.000020
FILLER_14_303,VSS,Metal1,177.1400,70.9085,0.000021
FILLER_14_295,VSS,Metal1,173.6530,71.0215,0.000021
FILLER_14_279,VSS,Metal1,166.8320,71.1080,0.000022
FILLER_14_247,VSS,Metal1,153.3240,71.1575,0.000023
FILLER_14_235,VSS,Metal1,139.0600,70.9085,0.000023
FILLER_14_225,VSS,Metal1,133.2800,70.5600,0.000025
FILLER_14_217,VSS,Metal1,129.9730,71.0215,0.000025
FILLER_14_201,VSS,Metal1,123.1520,71.1080,0.000025
FILLER_14_195,VSS,Metal1,116.2000,70.5600,0.000026
FILLER_14_193,VSS,Metal1,115.3600,70.5600,0.000026
FILLER_14_177,VSS,Metal1,109.7120,71.1080,0.000026
FILLER_14_174,VSS,Metal1,104.4400,70.5600,0.000029
FILLER_14_172,VSS,Metal1,103.6000,70.5600,0.000029
FILLER_14_164,VSS,Metal1,100.2930,71.0215,0.000029
FILLER_14_129,VSS,Metal1,79.2400,70.5600,0.000029
FILLER_14_121,VSS,Metal1,76.2130,71.0215,0.000029
FILLER_14_104,VSS,Metal1,65.2400,70.5600,0.000029
FILLER_14_96,VSS,Metal1,62.2130,71.0215,0.000029
FILLER_14_80,VSS,Metal1,55.3920,71.1080,0.000028
FILLER_14_73,VSS,Metal1,48.1600,70.5600,0.000028
FILLER_14_69,VSS,Metal1,46.1000,70.9085,0.000028
FILLER_14_61,VSS,Metal1,41.4400,70.5600,0.000027
FILLER_14_53,VSS,Metal1,38.1330,71.0215,0.000027
FILLER_14_37,VSS,Metal1,31.3120,71.1080,0.000026
FILLER_14_33,VSS,Metal1,25.7600,70.5600,0.000026
FILLER_14_29,VSS,Metal1,23.7000,70.9085,0.000026
FILLER_14_6,VSS,Metal1,10.3600,70.5600,0.000027
FILLER_14_2,VSS,Metal1,8.5800,70.9085,0.000027
FILLER_13_325,VSS,Metal1,189.0000,70.5600,0.000020
FILLER_13_309,VSS,Metal1,183.6320,70.0120,0.000020
FILLER_13_294,VSS,Metal1,171.6400,70.5600,0.000022
FILLER_13_290,VSS,Metal1,169.8600,70.2110,0.000022
FILLER_13_282,VSS,Metal1,166.3730,70.0980,0.000022
FILLER_13_278,VSS,Metal1,162.9600,70.5600,0.000023
FILLER_13_259,VSS,Metal1,152.5000,70.2110,0.000023
FILLER_13_224,VSS,Metal1,132.4400,70.5600,0.000025
FILLER_13_220,VSS,Metal1,130.6600,70.2110,0.000025
FILLER_13_212,VSS,Metal1,127.1730,70.0980,0.000025
FILLER_13_202,VSS,Metal1,121.5730,70.0980,0.000025
FILLER_13_186,VSS,Metal1,114.7520,70.0120,0.000026
FILLER_13_168,VSS,Metal1,101.0800,70.5600,0.000029
FILLER_13_166,VSS,Metal1,100.2400,70.5600,0.000029
FILLER_13_158,VSS,Metal1,96.9330,70.0980,0.000029
FILLER_13_142,VSS,Metal1,90.1120,70.0120,0.000029
FILLER_13_138,VSS,Metal1,84.5600,70.5600,0.000029
FILLER_13_129,VSS,Metal1,79.2400,70.5600,0.000029
FILLER_13_127,VSS,Metal1,78.4000,70.5600,0.000029
FILLER_13_119,VSS,Metal1,75.0930,70.0980,0.000029
FILLER_13_84,VSS,Metal1,54.0400,70.5600,0.000028
FILLER_13_59,VSS,Metal1,40.0400,70.5600,0.000027
FILLER_13_43,VSS,Metal1,34.6720,70.0120,0.000027
FILLER_13_26,VSS,Metal1,21.5600,70.5600,0.000027
FILLER_13_18,VSS,Metal1,18.5330,70.0980,0.000027
FILLER_12_325,VSS,Metal1,189.0000,62.7200,0.000080
FILLER_12_317,VSS,Metal1,185.9730,63.1815,0.000080
FILLER_12_255,VSS,Metal1,150.0800,62.7200,0.000089
FILLER_12_247,VSS,Metal1,146.7730,63.1815,0.000089
FILLER_12_243,VSS,Metal1,143.3600,62.7200,0.000089
FILLER_12_227,VSS,Metal1,137.7120,63.2680,0.000089
FILLER_12_158,VSS,Metal1,95.4800,62.7200,0.000092
FILLER_12_154,VSS,Metal1,93.7000,63.0685,0.000092
FILLER_12_119,VSS,Metal1,73.6400,62.7200,0.000094
FILLER_12_115,VSS,Metal1,71.8600,63.0685,0.000094
FILLER_12_107,VSS,Metal1,68.3730,63.1815,0.000094
FILLER_12_104,VSS,Metal1,65.2400,62.7200,0.000094
FILLER_12_102,VSS,Metal1,64.4000,62.7200,0.000094
FILLER_12_98,VSS,Metal1,62.3400,63.0685,0.000094
FILLER_12_90,VSS,Metal1,58.8530,63.1815,0.000094
FILLER_12_84,VSS,Metal1,54.0400,62.7200,0.000094
FILLER_12_82,VSS,Metal1,53.2000,62.7200,0.000094
FILLER_12_66,VSS,Metal1,44.2400,62.7200,0.000073
FILLER_12_51,VSS,Metal1,35.5600,62.7200,0.000068
FILLER_12_49,VSS,Metal1,34.7200,62.7200,0.000068
FILLER_12_45,VSS,Metal1,32.6600,63.0685,0.000067
FILLER_12_37,VSS,Metal1,29.1730,63.1815,0.000066
FILLER_12_27,VSS,Metal1,23.5730,63.1815,0.000066
FILLER_12_20,VSS,Metal1,18.2000,62.7200,0.000066
FILLER_12_18,VSS,Metal1,17.3600,62.7200,0.000066
FILLER_11_322,VSS,Metal1,187.7800,62.3710,0.000080
FILLER_11_314,VSS,Metal1,184.2930,62.2580,0.000080
FILLER_11_294,VSS,Metal1,171.9200,62.7200,0.000080
FILLER_11_290,VSS,Metal1,169.8600,62.3710,0.000080
FILLER_11_282,VSS,Metal1,166.3730,62.2580,0.000082
FILLER_11_272,VSS,Metal1,160.7730,62.2580,0.000084
FILLER_11_256,VSS,Metal1,153.9520,62.1720,0.000084
FILLER_11_224,VSS,Metal1,140.4440,62.1220,0.000089
FILLER_11_209,VSS,Metal1,124.0400,62.7200,0.000090
FILLER_11_207,VSS,Metal1,123.2000,62.7200,0.000090
FILLER_11_203,VSS,Metal1,121.1400,62.3710,0.000090
